"Date","Site.Name","COUNTY","meanlat","meanlon","Year","Month","Ozone","PM2.5"
2018-05-19,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,34,26
2018-05-19,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,21,5
2018-05-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,47,NA
2018-05-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,39,23
2018-05-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,34,23
2018-05-19,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,20,8
2018-05-19,"Linville Falls","Avery",35.972347,-81.933072,2018,5,37,NA
2018-05-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,26,13
2018-05-19,"Millbrook School","Wake",35.856111,-78.574167,2018,5,19,13.5
2018-05-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,22,10
2018-05-19,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,19,11
2018-05-20,"Bryson City","Swain",35.434767,-83.442133,2018,5,32,38
2018-05-20,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,5,29,0
2018-05-20,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,42,36
2018-05-20,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,31,26.5
2018-05-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,51,28
2018-05-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,41,29
2018-05-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,44,33
2018-05-20,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,NA,25
2018-05-20,"Linville Falls","Avery",35.972347,-81.933072,2018,5,36,22
2018-05-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,45,34
2018-05-20,"Millbrook School","Wake",35.856111,-78.574167,2018,5,29,32
2018-05-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,30,21
2018-05-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,25,31
2018-05-21,"Bryson City","Swain",35.434767,-83.442133,2018,5,29,25
2018-05-21,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,42,38
2018-05-21,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,38,35
2018-05-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,40,23
2018-05-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,41,36
2018-05-21,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,40,35
2018-05-21,"Linville Falls","Avery",35.972347,-81.933072,2018,5,41,NA
2018-05-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,40,33
2018-05-21,"Millbrook School","Wake",35.856111,-78.574167,2018,5,46,41
2018-05-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,40,31
2018-05-21,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,41,33
2018-05-22,"Bryson City","Swain",35.434767,-83.442133,2018,5,25,22
2018-05-22,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,37,33
2018-05-22,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,29,34
2018-05-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,36,NA
2018-05-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,33,27
2018-05-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,37,33
2018-05-22,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,31,33
2018-05-22,"Linville Falls","Avery",35.972347,-81.933072,2018,5,30,NA
2018-05-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,40,37
2018-05-22,"Millbrook School","Wake",35.856111,-78.574167,2018,5,27,39
2018-05-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,29,33
2018-05-22,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,28,27
2018-05-23,"Bryson City","Swain",35.434767,-83.442133,2018,5,36,15
2018-05-23,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,5,29,NA
2018-05-23,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,40,28
2018-05-23,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,42,28
2018-05-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,48,18
2018-05-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,40,17.5
2018-05-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,40,25.5
2018-05-23,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,35,27
2018-05-23,"Linville Falls","Avery",35.972347,-81.933072,2018,5,37,23
2018-05-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,43,28
2018-05-23,"Millbrook School","Wake",35.856111,-78.574167,2018,5,38,29.3333333333333
2018-05-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,36,25
2018-05-23,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,31,33
2018-05-24,"Bryson City","Swain",35.434767,-83.442133,2018,5,37,33
2018-05-24,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,5,43,NA
2018-05-24,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,51,38
2018-05-24,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,45,35
2018-05-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,40,NA
2018-05-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,39,35
2018-05-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,48,32
2018-05-24,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,45,28
2018-05-24,"Linville Falls","Avery",35.972347,-81.933072,2018,5,41,NA
2018-05-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,42,29
2018-05-24,"Millbrook School","Wake",35.856111,-78.574167,2018,5,47,34.5
2018-05-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,48,20
2018-05-24,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,46,31
2018-05-25,"Bryson City","Swain",35.434767,-83.442133,2018,5,26,15
2018-05-25,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,5,42,NA
2018-05-25,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,32,37
2018-05-25,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,47,39
2018-05-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,30,NA
2018-05-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,27,24
2018-05-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,33,32
2018-05-25,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,48,36
2018-05-25,"Linville Falls","Avery",35.972347,-81.933072,2018,5,35,NA
2018-05-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,33,31
2018-05-25,"Millbrook School","Wake",35.856111,-78.574167,2018,5,48,39
2018-05-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,48,33
2018-05-25,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,45,36
2018-05-26,"Bryson City","Swain",35.434767,-83.442133,2018,5,29,10
2018-05-26,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,5,19,NA
2018-05-26,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,28,24
2018-05-26,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,23,26.5
2018-05-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,34,7
2018-05-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,28,27
2018-05-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,30,21.6666666666667
2018-05-26,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,24,21
2018-05-26,"Linville Falls","Avery",35.972347,-81.933072,2018,5,23,9
2018-05-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,28,23
2018-05-26,"Millbrook School","Wake",35.856111,-78.574167,2018,5,23,27.3333333333333
2018-05-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,23,21
2018-05-26,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,24,27
2018-05-27,"Bryson City","Swain",35.434767,-83.442133,2018,5,23,NA
2018-05-27,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,5,24,NA
2018-05-27,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,25,31
2018-05-27,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,24,27
2018-05-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,28,NA
2018-05-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,22,26
2018-05-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,26,30
2018-05-27,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,24,20
2018-05-27,"Linville Falls","Avery",35.972347,-81.933072,2018,5,31,NA
2018-05-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,26,26
2018-05-27,"Millbrook School","Wake",35.856111,-78.574167,2018,5,24,27
2018-05-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,24,18
2018-05-27,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,22,22
2018-05-28,"Bryson City","Swain",35.434767,-83.442133,2018,5,13,NA
2018-05-28,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,5,27,NA
2018-05-28,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,22,21
2018-05-28,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,18,9
2018-05-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,24,NA
2018-05-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,19,13
2018-05-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,21,19
2018-05-28,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,18,11
2018-05-28,"Linville Falls","Avery",35.972347,-81.933072,2018,5,22,NA
2018-05-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,19,14
2018-05-28,"Millbrook School","Wake",35.856111,-78.574167,2018,5,18,15.5
2018-05-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,19,10
2018-05-28,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,17,18
2018-05-29,"Bryson City","Swain",35.434767,-83.442133,2018,5,19,NA
2018-05-29,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,5,23,NA
2018-05-29,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,24,20
2018-05-29,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,23,9.5
2018-05-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,27,0
2018-05-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,24,16
2018-05-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,22,18
2018-05-29,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,23,12
2018-05-29,"Linville Falls","Avery",35.972347,-81.933072,2018,5,28,5
2018-05-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,18,13
2018-05-29,"Millbrook School","Wake",35.856111,-78.574167,2018,5,22,20.6666666666667
2018-05-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,23,16.5
2018-05-29,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,24,21
2018-05-30,"Bryson City","Swain",35.434767,-83.442133,2018,5,29,8
2018-05-30,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,5,28,NA
2018-05-30,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,28,31
2018-05-30,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,28,11
2018-05-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,38,NA
2018-05-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,28,24
2018-05-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,28,28
2018-05-30,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,25,20
2018-05-30,"Linville Falls","Avery",35.972347,-81.933072,2018,5,30,NA
2018-05-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,28,24
2018-05-30,"Millbrook School","Wake",35.856111,-78.574167,2018,5,28,24.5
2018-05-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,23,22
2018-05-30,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,24,23
2018-05-31,"Bryson City","Swain",35.434767,-83.442133,2018,5,31,20
2018-05-31,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,5,24,NA
2018-05-31,"Clemmons Middle","Forsyth",36.026,-80.342,2018,5,40,31
2018-05-31,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,5,28,19
2018-05-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,5,51,NA
2018-05-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,5,36,25
2018-05-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,5,41,28
2018-05-31,"Leggett","Edgecombe",35.988278,-77.5843,2018,5,23,26
2018-05-31,"Linville Falls","Avery",35.972347,-81.933072,2018,5,38,NA
2018-05-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,5,42,30
2018-05-31,"Millbrook School","Wake",35.856111,-78.574167,2018,5,25,28.5
2018-05-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,5,22,25
2018-05-31,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,5,24,27
2018-06-01,"Bryson City","Swain",35.434767,-83.442133,2018,6,44,18
2018-06-01,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,46,NA
2018-06-01,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,44,29
2018-06-01,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,47,28
2018-06-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,47,14
2018-06-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,50,26
2018-06-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,44,24
2018-06-01,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,61,31
2018-06-01,"Linville Falls","Avery",35.972347,-81.933072,2018,6,44,15
2018-06-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,50,25
2018-06-01,"Millbrook School","Wake",35.856111,-78.574167,2018,6,74,31.6666666666667
2018-06-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,64,35
2018-06-01,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,47,40
2018-06-02,"Bryson City","Swain",35.434767,-83.442133,2018,6,39,27
2018-06-02,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,45,19
2018-06-02,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,46,30
2018-06-02,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,37,23
2018-06-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,49,NA
2018-06-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,44,30
2018-06-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,44,27
2018-06-02,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,40,25
2018-06-02,"Linville Falls","Avery",35.972347,-81.933072,2018,6,35,NA
2018-06-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,42,22
2018-06-02,"Millbrook School","Wake",35.856111,-78.574167,2018,6,41,27.5
2018-06-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,44,38
2018-06-02,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,43,38
2018-06-03,"Bryson City","Swain",35.434767,-83.442133,2018,6,42,32
2018-06-03,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,44,28
2018-06-03,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,44,40
2018-06-03,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,38,24
2018-06-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,49,NA
2018-06-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,46,30
2018-06-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,43,35
2018-06-03,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,37,21
2018-06-03,"Linville Falls","Avery",35.972347,-81.933072,2018,6,45,NA
2018-06-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,45,28
2018-06-03,"Millbrook School","Wake",35.856111,-78.574167,2018,6,43,28.5
2018-06-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,41,26
2018-06-03,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,41,33
2018-06-04,"Bryson City","Swain",35.434767,-83.442133,2018,6,58,23
2018-06-04,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,44,29
2018-06-04,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,58,28
2018-06-04,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,71,21
2018-06-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,67,15
2018-06-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,80,28
2018-06-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,54,23
2018-06-04,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,NA,16
2018-06-04,"Linville Falls","Avery",35.972347,-81.933072,2018,6,54,16
2018-06-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,67,18
2018-06-04,"Millbrook School","Wake",35.856111,-78.574167,2018,6,77,21.3333333333333
2018-06-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,61,18.5
2018-06-04,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,74,18
2018-06-05,"Bryson City","Swain",35.434767,-83.442133,2018,6,46,26
2018-06-05,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,47,28
2018-06-05,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,54,25
2018-06-05,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,54,35
2018-06-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,77,NA
2018-06-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,97,34.5
2018-06-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,61,23
2018-06-05,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,48,40
2018-06-05,"Linville Falls","Avery",35.972347,-81.933072,2018,6,51,NA
2018-06-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,87,25
2018-06-05,"Millbrook School","Wake",35.856111,-78.574167,2018,6,77,37
2018-06-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,50,35
2018-06-05,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,54,38
2018-06-06,"Bryson City","Swain",35.434767,-83.442133,2018,6,58,33
2018-06-06,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,74,33
2018-06-06,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,67,38
2018-06-06,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,61,49
2018-06-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,80,NA
2018-06-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,74,39.5
2018-06-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,71,33
2018-06-06,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,61,42
2018-06-06,"Linville Falls","Avery",35.972347,-81.933072,2018,6,71,NA
2018-06-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,80,36
2018-06-06,"Millbrook School","Wake",35.856111,-78.574167,2018,6,80,43.5
2018-06-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,84,44
2018-06-06,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,90,46
2018-06-07,"Bryson City","Swain",35.434767,-83.442133,2018,6,61,41
2018-06-07,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,58,40
2018-06-07,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,84,47
2018-06-07,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,49,44
2018-06-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,49,35
2018-06-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,74,51
2018-06-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,87,38.6666666666667
2018-06-07,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,44,32
2018-06-07,"Linville Falls","Avery",35.972347,-81.933072,2018,6,44,33
2018-06-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,74,43
2018-06-07,"Millbrook School","Wake",35.856111,-78.574167,2018,6,58,44.6666666666667
2018-06-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,48,29.5
2018-06-07,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,54,43
2018-06-08,"Bryson City","Swain",35.434767,-83.442133,2018,6,43,NA
2018-06-08,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,48,21
2018-06-08,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,90,62
2018-06-08,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,100,54
2018-06-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,61,NA
2018-06-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,77,55
2018-06-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,101,54
2018-06-08,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,58,37
2018-06-08,"Linville Falls","Avery",35.972347,-81.933072,2018,6,47,NA
2018-06-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,71,52
2018-06-08,"Millbrook School","Wake",35.856111,-78.574167,2018,6,74,49.5
2018-06-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,50,31
2018-06-08,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,58,45
2018-06-09,"Bryson City","Swain",35.434767,-83.442133,2018,6,38,NA
2018-06-09,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,31,8
2018-06-09,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,64,60
2018-06-09,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,74,51
2018-06-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,58,NA
2018-06-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,54,NA
2018-06-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,67,52
2018-06-09,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,44,34
2018-06-09,"Linville Falls","Avery",35.972347,-81.933072,2018,6,42,NA
2018-06-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,58,46
2018-06-09,"Millbrook School","Wake",35.856111,-78.574167,2018,6,49,50
2018-06-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,37,32
2018-06-09,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,44,37
2018-06-10,"Bryson City","Swain",35.434767,-83.442133,2018,6,41,NA
2018-06-10,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,33,9
2018-06-10,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,64,60
2018-06-10,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,45,37.5
2018-06-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,50,37
2018-06-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,51,44
2018-06-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,64,50.5
2018-06-10,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,43,34
2018-06-10,"Linville Falls","Avery",35.972347,-81.933072,2018,6,48,39
2018-06-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,71,43
2018-06-10,"Millbrook School","Wake",35.856111,-78.574167,2018,6,47,41
2018-06-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,38,21
2018-06-10,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,41,47
2018-06-11,"Bryson City","Swain",35.434767,-83.442133,2018,6,38,NA
2018-06-11,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,44,38
2018-06-11,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,45,46
2018-06-11,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,34,34
2018-06-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,44,NA
2018-06-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,67,NA
2018-06-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,45,39
2018-06-11,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,37,31
2018-06-11,"Linville Falls","Avery",35.972347,-81.933072,2018,6,40,NA
2018-06-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,40,36
2018-06-11,"Millbrook School","Wake",35.856111,-78.574167,2018,6,39,45.5
2018-06-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,41,38
2018-06-11,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,41,40
2018-06-12,"Bryson City","Swain",35.434767,-83.442133,2018,6,37,NA
2018-06-12,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,31,23
2018-06-12,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,31,41
2018-06-12,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,29,25
2018-06-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,45,NA
2018-06-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,30,23
2018-06-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2018,6,31,34
2018-06-12,"Leggett","Edgecombe",35.988278,-77.5843,2018,6,29,24
2018-06-12,"Linville Falls","Avery",35.972347,-81.933072,2018,6,30,NA
2018-06-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2018,6,30,29
2018-06-12,"Millbrook School","Wake",35.856111,-78.574167,2018,6,29,31
2018-06-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2018,6,31,28
2018-06-12,"West Johnston Co.","Johnston",35.59095,-78.4622,2018,6,29,30
2018-06-13,"Bryson City","Swain",35.434767,-83.442133,2018,6,29,NA
2018-06-13,"Castle Hayne","New Hanover",34.364167,-77.838611,2018,6,35,34
2018-06-13,"Clemmons Middle","Forsyth",36.026,-80.342,2018,6,50,49
2018-06-13,"Durham Armory","Durham",36.0329550008979,-78.904037,2018,6,37,30.5
2018-06-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2018,6,36,NA
2018-06-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2018,6,43,36
